Order ID,Actual Delivery Date,Delay Reason,Driver ID,Driver Name,Hub Name,Is Delayed,Is On Time,Order Date,Order Status,Vehicle Name,Vehicle Type,Customer Satisfaction Score,Delivery Time Hours,Hub Processing Time Hours
11842,02-01-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,02-01-2023,Delivered,FT-028,Pickup,5,17.01,3.27
18990,23-01-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,22-01-2023,Delivered,FT-028,Pickup,5,24.24,3.3
5412,05-12-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,05-12-2024,Delivered,FT-028,Pickup,5,10.32,3.3
17482,24-08-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,24-08-2023,Delivered,FT-028,Pickup,5,21.89,4.03
17778,19-06-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,18-06-2024,Delivered,FT-028,Pickup,5,35.17,4.08
25370,23-10-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,22-10-2023,Delivered,FT-028,Pickup,5,43.2,0.49
23751,01-02-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,31-01-2024,Delivered,FT-028,Pickup,5,27.29,0.73
18917,26-09-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,26-09-2024,Delivered,FT-028,Pickup,5,12.95,0.74
12552,02-01-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,02-01-2024,Delivered,FT-028,Pickup,5,19.36,1.03
3556,14-11-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,13-11-2023,Delivered,FT-028,Pickup,5,38.32,1.12
26773,19-10-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,19-10-2023,Delivered,FT-028,Pickup,5,16.97,1.49
20054,19-08-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,19-08-2024,Delivered,FT-028,Pickup,5,8.14,2.05
19563,26-08-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,25-08-2023,Delivered,FT-028,Pickup,5,45.31,2.18
26257,10-08-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,10-08-2023,Delivered,FT-028,Pickup,5,18.9,2.33
13720,21-12-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,19-12-2023,Delivered,FT-028,Pickup,5,50.43,2.46
21345,04-12-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,03-12-2023,Delivered,FT-028,Pickup,5,27.84,2.82
19231,03-07-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,02-07-2024,Delivered,FT-028,Pickup,5,44.7,3.06
26607,07-08-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,06-08-2023,Delivered,FT-028,Pickup,5,25.32,3.21
26982,17-02-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,17-02-2024,Delivered,FT-028,Pickup,5,7.79,3.33
11584,28-07-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,28-07-2023,Delivered,FT-028,Pickup,5,13.43,3.5
14679,09-04-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,09-04-2023,Delivered,FT-031,Pickup,5,3.51,0.49
14886,02-02-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,31-01-2023,Delivered,FT-031,Pickup,5,49.35,0.64
1539,23-12-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,22-12-2023,Delivered,FT-031,Pickup,5,44.95,0.66
12923,12-08-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,11-08-2024,Delivered,FT-031,Pickup,5,47.54,0.66
27746,14-04-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,14-04-2024,Delivered,FT-031,Pickup,5,3.01,1.13
8083,26-03-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,25-03-2023,Delivered,FT-031,Pickup,5,47.94,1.35
11059,06-08-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,05-08-2024,Delivered,FT-031,Pickup,5,27.69,1.45
27399,08-02-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,07-02-2024,Delivered,FT-031,Pickup,5,45.53,1.61
4163,02-02-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,31-01-2023,Delivered,FT-031,Pickup,5,55.81,1.65
23497,16-04-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,14-04-2023,Delivered,FT-031,Pickup,5,52.96,1.73
7435,22-06-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,21-06-2024,Delivered,FT-031,Pickup,5,33.13,2.06
19936,02-09-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,01-09-2024,Delivered,FT-031,Pickup,5,38.8,2.18
6809,25-02-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,25-02-2024,Delivered,FT-031,Pickup,5,4.68,2.28
20397,30-04-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,30-04-2023,Delivered,FT-031,Pickup,5,7.12,2.3
18914,11-10-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,10-10-2024,Delivered,FT-031,Pickup,5,37.91,2.6
1622,26-06-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,25-06-2023,Delivered,FT-031,Pickup,5,46.33,2.69
18650,14-01-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,13-01-2023,Delivered,FT-031,Pickup,5,46.77,2.8
20594,22-08-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,22-08-2024,Delivered,FT-031,Pickup,5,13.53,3.03
2163,10-11-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,10-11-2023,Delivered,FT-031,Pickup,5,18.69,3.11
20541,06-01-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,05-01-2023,Delivered,FT-031,Pickup,5,41.49,3.28
9401,26-02-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,25-02-2024,Delivered,FT-031,Pickup,5,27,3.36
21027,14-10-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,13-10-2024,Delivered,FT-031,Pickup,5,32.47,3.45
4198,05-07-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,05-07-2023,Delivered,FT-031,Pickup,5,14.6,3.76
11283,05-05-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,05-05-2023,Delivered,FT-031,Pickup,5,5.66,0.57
4063,11-12-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,11-12-2024,Delivered,FT-031,Pickup,5,17.18,0.58
7983,22-02-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,22-02-2024,Delivered,FT-031,Pickup,5,11.99,0.65
6219,04-06-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,04-06-2023,Delivered,FT-031,Pickup,5,16.71,0.67
11194,02-12-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,02-12-2024,Delivered,FT-031,Pickup,5,14.3,0.82
19013,06-05-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,04-05-2023,Delivered,FT-031,Pickup,5,53.26,0.96
15301,22-08-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,21-08-2024,Delivered,FT-031,Pickup,5,34.07,1.26
21803,25-05-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,23-05-2023,Delivered,FT-031,Pickup,5,57.59,1.29
15306,17-09-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,15-09-2023,Delivered,FT-031,Pickup,5,48.86,1.56
22135,19-06-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,18-06-2023,Delivered,FT-031,Pickup,5,33.85,1.82
21183,20-02-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,20-02-2023,Delivered,FT-031,Pickup,5,3.8,2.1
11568,19-01-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,18-01-2023,Delivered,FT-031,Pickup,5,34.32,2.14
17183,02-02-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,31-01-2023,Delivered,FT-031,Pickup,5,63.53,2.23
27611,25-05-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,23-05-2024,Delivered,FT-031,Pickup,5,55.4,2.47
9608,10-01-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,09-01-2024,Delivered,FT-031,Pickup,5,40.87,3.9
1184,28-10-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,26-10-2023,Delivered,FT-031,Pickup,5,54.02,0.78
9066,23-07-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,23-07-2023,Delivered,FT-031,Pickup,5,10.6,0.94
15981,02-04-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,02-04-2024,Delivered,FT-031,Pickup,5,10.31,0.95
19923,23-03-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,22-03-2023,Delivered,FT-031,Pickup,5,34.93,0.96
15832,16-07-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,15-07-2024,Delivered,FT-031,Pickup,5,45.82,1.12
9854,10-08-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,10-08-2024,Delivered,FT-031,Pickup,5,19.6,1.21
22389,13-12-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,13-12-2023,Delivered,FT-031,Pickup,5,5.81,1.57
11260,27-05-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,26-05-2024,Delivered,FT-031,Pickup,5,42.38,1.58
3014,10-05-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,10-05-2023,Delivered,FT-031,Pickup,5,21.64,1.99
4291,30-07-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,29-07-2024,Delivered,FT-031,Pickup,5,26.43,2
21328,05-01-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,03-01-2024,Delivered,FT-031,Pickup,5,58.59,2.15
14117,25-02-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,23-02-2023,Delivered,FT-031,Pickup,5,49.11,2.33
1033,21-12-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,21-12-2023,Delivered,FT-031,Pickup,5,4.81,2.45
22935,30-04-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,28-04-2024,Delivered,FT-031,Pickup,5,67.9,2.98
1267,17-11-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,17-11-2024,Delivered,FT-031,Pickup,5,16.39,3.06
5600,23-04-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,21-04-2023,Delivered,FT-031,Pickup,5,58.44,3.15
26894,26-04-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,26-04-2023,Delivered,FT-031,Pickup,5,21.65,3.36
7374,20-08-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,20-08-2023,Delivered,FT-031,Pickup,5,9.53,3.42
13327,09-08-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,09-08-2023,Delivered,FT-031,Pickup,5,21.05,3.46
15267,14-05-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,13-05-2024,Delivered,FT-031,Pickup,5,29.11,4.09
12874,02-05-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,02-05-2023,Delivered,FT-031,Pickup,5,9.28,0.68
7019,31-07-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,30-07-2024,Delivered,FT-031,Pickup,5,33.31,0.8
18220,18-01-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,16-01-2024,Delivered,FT-031,Pickup,5,57.08,0.94
1977,01-10-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,01-10-2023,Delivered,FT-031,Pickup,5,10.24,1.18
20343,25-06-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,25-06-2023,Delivered,FT-031,Pickup,5,4.88,1.24
21049,14-02-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,13-02-2024,Delivered,FT-031,Pickup,5,33.66,1.27
8829,02-08-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,02-08-2023,Delivered,FT-031,Pickup,5,18.32,1.32
1663,30-11-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,29-11-2023,Delivered,FT-031,Pickup,5,26.16,1.5
12044,04-04-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,03-04-2024,Delivered,FT-031,Pickup,5,26.44,1.7
23367,17-06-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,17-06-2023,Delivered,FT-031,Pickup,5,22.16,1.82
6118,24-10-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,22-10-2023,Delivered,FT-031,Pickup,5,65.24,2.09
16958,13-09-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,12-09-2024,Delivered,FT-031,Pickup,5,44.62,2.09
23616,17-09-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,17-09-2024,Delivered,FT-031,Pickup,5,7.47,2.4
13579,19-04-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,18-04-2023,Delivered,FT-031,Pickup,5,30.67,2.6
21009,02-11-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,02-11-2023,Delivered,FT-031,Pickup,5,15.08,2.85
14929,19-11-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,19-11-2023,Delivered,FT-031,Pickup,5,12.98,2.88
5589,13-02-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,11-02-2024,Delivered,FT-031,Pickup,5,49.07,2.92
2682,22-06-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,22-06-2023,Delivered,FT-031,Pickup,5,2.92,3.18
22180,14-02-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,14-02-2024,Delivered,FT-031,Pickup,5,16.77,3.26
22028,05-03-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,05-03-2023,Delivered,FT-031,Pickup,5,7.09,3.31
11708,08-01-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,08-01-2024,Delivered,FT-031,Pickup,5,19.33,3.59
27229,11-12-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,10-12-2024,Delivered,FT-031,Pickup,5,44.88,3.86
18714,17-07-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,17-07-2024,Delivered,FT-031,Pickup,5,5.11,1.11
23142,21-02-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,19-02-2024,Delivered,FT-031,Pickup,5,51.34,1.22
24711,24-05-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,23-05-2023,Delivered,FT-031,Pickup,5,36.92,1.44
20326,09-12-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,08-12-2023,Delivered,FT-031,Pickup,5,43.8,1.47
10865,26-04-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,25-04-2024,Delivered,FT-031,Pickup,5,39.58,1.61
16208,14-04-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,13-04-2024,Delivered,FT-031,Pickup,5,25.24,1.86
23719,28-09-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,27-09-2024,Delivered,FT-031,Pickup,5,34.77,1.88
20273,21-04-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,19-04-2023,Delivered,FT-031,Pickup,5,48.92,1.95
3009,04-05-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,02-05-2024,Delivered,FT-031,Pickup,5,58.35,1.95
9874,05-11-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,05-11-2024,Delivered,FT-031,Pickup,5,18.98,2.08
17815,10-12-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,08-12-2023,Delivered,FT-031,Pickup,5,48.77,2.16
21186,01-10-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,29-09-2024,Delivered,FT-031,Pickup,5,61.35,2.67
2846,21-09-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,19-09-2024,Delivered,FT-031,Pickup,5,54.26,2.81
5502,16-06-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,16-06-2024,Delivered,FT-031,Pickup,5,22.39,2.96
1613,14-06-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,14-06-2024,Delivered,FT-031,Pickup,5,6.15,3.09
1808,03-03-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,03-03-2024,Delivered,FT-031,Pickup,5,13.34,3.14
22035,22-01-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,21-01-2024,Delivered,FT-031,Pickup,5,29.07,3.22
6377,10-11-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,09-11-2023,Delivered,FT-031,Pickup,5,40.35,3.58
10080,13-06-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,13-06-2024,Delivered,FT-031,Pickup,5,6.48,0.76
25319,19-03-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,17-03-2024,Delivered,FT-031,Pickup,5,65.99,0.82
3100,16-02-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,15-02-2024,Delivered,FT-031,Pickup,5,28.09,0.9
22613,24-04-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,24-04-2023,Delivered,FT-031,Pickup,5,19.6,1.14
8339,18-01-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,18-01-2024,Delivered,FT-031,Pickup,5,11.45,1.51
9673,07-05-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,06-05-2023,Delivered,FT-031,Pickup,5,27.5,1.59
22887,29-01-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,27-01-2023,Delivered,FT-031,Pickup,5,53.16,1.86
12516,20-06-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,19-06-2023,Delivered,FT-031,Pickup,5,26.47,2.03
6179,14-05-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,12-05-2024,Delivered,FT-031,Pickup,5,54.92,2.78
9189,12-06-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,10-06-2024,Delivered,FT-031,Pickup,5,57.03,2.99
2236,17-08-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,17-08-2024,Delivered,FT-031,Pickup,5,16.59,2.99
21098,24-06-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,23-06-2023,Delivered,FT-031,Pickup,5,41.51,3.04
20057,08-04-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,08-04-2024,Delivered,FT-031,Pickup,5,14.6,3.13
7888,26-09-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,25-09-2024,Delivered,FT-031,Pickup,5,37.72,3.99
5305,19-08-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,19-08-2023,Delivered,FT-031,Pickup,5,13.36,1.37
22280,14-09-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,12-09-2024,Delivered,FT-031,Pickup,5,54.53,1.37
8198,27-02-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,27-02-2023,Delivered,FT-031,Pickup,5,13.33,1.4
10657,22-11-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,22-11-2024,Delivered,FT-031,Pickup,5,12.92,1.6
4502,11-07-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,09-07-2024,Delivered,FT-031,Pickup,5,55.37,1.76
13508,29-09-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,29-09-2023,Delivered,FT-031,Pickup,5,22.34,2.11
15889,07-10-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,06-10-2023,Delivered,FT-031,Pickup,5,30.29,2.23
9830,18-02-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,18-02-2024,Delivered,FT-031,Pickup,5,6.09,2.32
9462,21-09-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,20-09-2023,Delivered,FT-031,Pickup,5,33.21,2.39
10649,01-11-2023,,22,David Wilson,Houston Hub,FALSE,TRUE,01-11-2023,Delivered,FT-031,Pickup,5,20.58,3.54
26962,20-02-2024,,22,David Wilson,Houston Hub,FALSE,TRUE,18-02-2024,Delivered,FT-031,Pickup,5,56.32,3.72
5416,13-07-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,12-07-2024,Delivered,FT-031,Pickup,5,47.6,0.57
7977,03-06-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,02-06-2024,Delivered,FT-031,Pickup,5,32.3,0.7
4905,17-04-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,16-04-2024,Delivered,FT-031,Pickup,5,35.75,0.8
17970,25-06-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,23-06-2023,Delivered,FT-031,Pickup,5,65.28,0.9
25936,24-04-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,23-04-2023,Delivered,FT-031,Pickup,5,34.18,1.02
11857,22-12-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,20-12-2023,Delivered,FT-031,Pickup,5,49.96,1.24
3444,26-06-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,26-06-2023,Delivered,FT-031,Pickup,5,6.26,1.45
3758,20-10-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,20-10-2024,Delivered,FT-031,Pickup,5,19.03,1.9
17710,09-05-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,09-05-2024,Delivered,FT-031,Pickup,5,15.38,2.03
21486,19-11-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,18-11-2024,Delivered,FT-031,Pickup,5,32.49,2.15
24188,28-10-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,28-10-2024,Delivered,FT-031,Pickup,5,11.85,2.19
22707,16-08-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,14-08-2023,Delivered,FT-031,Pickup,5,67.18,2.2
25920,05-07-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,05-07-2024,Delivered,FT-031,Pickup,5,2.96,2.49
1592,21-07-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,20-07-2024,Delivered,FT-031,Pickup,5,42.12,2.81
22671,09-11-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,08-11-2023,Delivered,FT-031,Pickup,5,29.13,3.07
22780,20-11-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,19-11-2023,Delivered,FT-031,Pickup,5,36.54,3.43
27005,24-03-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,22-03-2023,Delivered,FT-031,Pickup,5,51.44,0.71
10858,15-04-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,14-04-2024,Delivered,FT-031,Pickup,5,27.37,0.89
4772,19-07-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,19-07-2024,Delivered,FT-031,Pickup,5,15.62,2.32
12721,09-04-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,07-04-2023,Delivered,FT-031,Pickup,5,52.37,2.34
21888,20-06-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,19-06-2024,Delivered,FT-031,Pickup,5,35.29,2.45
22297,01-04-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,01-04-2023,Delivered,FT-031,Pickup,5,8.07,2.75
25874,10-02-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,09-02-2023,Delivered,FT-031,Pickup,5,47.73,2.76
5239,28-05-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,28-05-2023,Delivered,FT-031,Pickup,5,21.34,2.91
25182,14-05-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,14-05-2023,Delivered,FT-031,Pickup,5,3.6,3.7
21197,21-04-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,21-04-2024,Delivered,FT-031,Pickup,5,8.76,4.01
17309,21-11-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,21-11-2024,Delivered,FT-031,Pickup,5,3.65,0.73
2061,15-12-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,14-12-2023,Delivered,FT-031,Pickup,5,26.06,0.77
12882,09-02-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,08-02-2024,Delivered,FT-031,Pickup,5,42.45,0.92
27941,15-07-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,15-07-2024,Delivered,FT-031,Pickup,5,9.83,0.92
1557,05-10-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,03-10-2024,Delivered,FT-031,Pickup,5,58.73,1.18
7866,11-05-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,11-05-2023,Delivered,FT-031,Pickup,5,20.17,1.29
25955,09-12-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,09-12-2024,Delivered,FT-031,Pickup,5,16.26,1.39
8355,16-05-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,14-05-2023,Delivered,FT-031,Pickup,5,64.96,1.52
1714,18-04-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,16-04-2024,Delivered,FT-031,Pickup,5,60.78,1.56
15916,31-12-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,30-12-2024,Delivered,FT-031,Pickup,5,44.24,1.8
11998,18-03-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,16-03-2023,Delivered,FT-031,Pickup,5,49.73,1.91
14832,31-10-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,30-10-2023,Delivered,FT-031,Pickup,5,41.9,2.16
25903,09-11-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,08-11-2024,Delivered,FT-031,Pickup,5,35.82,2.38
16119,09-04-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,09-04-2024,Delivered,FT-031,Pickup,5,3.75,2.8
9706,10-12-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,10-12-2023,Delivered,FT-031,Pickup,5,14.91,2.94
16857,03-02-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,01-02-2024,Delivered,FT-031,Pickup,5,55.35,3.06
2700,22-08-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,21-08-2024,Delivered,FT-031,Pickup,5,46.29,3.13
12081,09-09-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,08-09-2024,Delivered,FT-031,Pickup,5,43.39,3.26
10278,14-12-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,12-12-2024,Delivered,FT-031,Pickup,5,57.64,3.27
14712,21-03-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,19-03-2023,Delivered,FT-031,Pickup,5,55.24,3.3
24448,29-04-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,28-04-2024,Delivered,FT-031,Pickup,5,40.06,3.38
24957,21-04-2024,,37,Jessica Jones,Houston Hub,FALSE,TRUE,19-04-2024,Delivered,FT-031,Pickup,5,54.4,3.47
15253,15-03-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,13-03-2024,Delivered,FT-031,Pickup,5,66.25,0.58
19101,09-03-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,07-03-2024,Delivered,FT-031,Pickup,5,65.3,0.66
10349,14-04-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,13-04-2024,Delivered,FT-031,Pickup,5,37.01,0.71
2169,10-12-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,10-12-2023,Delivered,FT-031,Pickup,5,18.13,0.73
10467,22-06-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,22-06-2023,Delivered,FT-031,Pickup,5,5.02,0.9
